1.423573466963230658e+03,1.425176250166355885e+03,1.426595927900730658e+03,1.427795879072605658e+03,1.428727275556980885e+03,1.429348613447605885e+03,1.429623271650730885e+03,1.429519511885106112e+03,1.429012920088231112e+03,1.428105937666356340e+03,1.426830302900731112e+03,1.425261699385106340e+03,1.423546611494481567e+03,1.421907207197606795e+03,1.420677959150732249e+03,1.420286113447607477e+03,1.421261455244482704e+03,1.424170390791357704e+03,1.429550029463232704e+03,1.437825175947607931e+03,1.449213115400733159e+03,1.463606425947607931e+03,1.480358134931982704e+03,1.496963359541357931e+03,1.610577861494480658e+03,1.664094707197604748e+03,1.698644267744479066e+03,1.715271465010104293e+03,1.701239482588229521e+03,1.616221172041356795e+03,1.463557365413835896e+03,1.298707511898214307e+03,1.157198031053743307e+03,1.042993319139683081e+03,9.409952724359824288e+02,8.362925136469197014e+02,3.499974518332888920e+02,6.483535794504505247e+02,9.188204658195608090e+02,1.191643367493092910e+03,1.400381341912883499e+03,1.765404266105344504e+03,1.997969412864297965e+03,2.486513713093960632e+03,2.962001463534311824e+03,3.632442054483073662e+03
1.344797847405179482e+03,1.319874751702054709e+03,1.088018062248934712e+03,6.668150593192491442e+02,5.182251431854152770e+02,4.361807706268214133e+02,3.853119351776026633e+02,3.415305020721339133e+02,2.300267292411238031e+02,1.885769916922956781e+02,1.747172809989363031e+02,1.666571568629087494e+02,1.609398411890806528e+02,1.577274083277525278e+02,1.558850552947900496e+02,1.542631986053368678e+02,1.526851218017674512e+02,1.501025717529393262e+02,1.482798331054783887e+02,1.469908468994236728e+02,1.460926382812596103e+02,1.454918234619236728e+02,1.451249258789158318e+02,1.449467795166111728e+02,1.446953878534679632e+02,1.442418203485851507e+02,1.439397726190930200e+02,1.437480459345227075e+02,1.433744304046717275e+02,1.431160228118983468e+02,1.429484050140467559e+02,1.428456370697107900e+02,1.427877299652186309e+02,1.427562466269175161e+02,1.426746883993784820e+02,1.426315823202768911e+02,1.500016150561220059e+02,1.500107293111474007e+02,1.500023375691510807e+02,1.500110183289779968e+02,1.500297794463996865e+02,1.500444799561748539e+02,1.500519562146822068e+02,1.500553638977635842e+02,1.500057347514011212e+02,1.500885565251431615e+02
